ap_id,borough,latitude,longitude,location,status
7979,MN,40.821596,-73.942699,"2690, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
7980,MN,40.837241,-73.942876,"600, West 162nd Street, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10032, United States",Fine
7981,MN,40.801949,-73.949259,"The Renaissance, 130, Malcolm X Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10037, United States",Not_Fine
7982,MN,40.80235,-73.95698,"Antlers Apartments, 2079, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Not_Fine
7983,MN,40.818505,-73.941152,"2401, Adam Clayton Powell Jr. Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
7984,MN,40.816446,-73.942649,"2321, Adam Clayton Powell Jr. Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Not_Fine
7985,MN,40.801001,-73.961448,"993, Columbus Avenue, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Fine
7986,MN,40.820122,-73.943776,"2630, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Not_Fine
7987,MN,40.815376,-73.947503,"2491, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
7988,MN,40.81069,-73.950658,"2342, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
7989,MN,40.805615,-73.950557,"1991, Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Fine
7990,MN,40.736141,-73.989183,"Petite Optique, 40, Union Square East, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7991,BX,40.862051,-73.896079,"2485, Valentine Avenue, Fordham, Bronx County, The Bronx, City of New York, New York, 10458, United States",Fine
7992,QU,40.766386,-73.920459,"30th Avenue, Queens County, City of New York, New York, 11103, United States",Not_Fine
7993,BK,40.673527,-73.950078,"Masjid Ul Kawthar, 695, Nostrand Avenue, Crown Heights, Brooklyn, Kings County, City of New York, New York, 11216, United States",Fine
7994,MN,40.809186,-73.948591,"Citibank, 201, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
7995,MN,40.808793,-73.948125,"2089, Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
7996,BX,40.854764,-73.911439,"1991, University Avenue, University Heights, Bronx County, The Bronx, City of New York, New York, 10453, United States",Fine
7997,BX,40.816692,-73.919637,"349, East 149th Street, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
7998,QU,40.692106,-73.861994,"80-10, Jamaica Avenue, Woodhaven, Queens County, City of New York, New York, 11421, United States",Not_Fine
7999,BX,40.817141,-73.916208,"2901B, 3rd Avenue, Bronx County, The Bronx, City of New York, New York, 10455, United States",Not_Fine
8000,BX,40.862152,-73.898396,"2454, Creston Avenue, Fordham, Bronx County, The Bronx, City of New York, New York, 10468, United States",Not_Fine
8001,MN,40.817057,-73.946012,"2550, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
8002,MN,40.816689,-73.946548,"Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10039, United States",Not_Fine
8003,MN,40.816298,-73.946558,"A Taste of Seafood, 2530, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10039, United States",Not_Fine
8004,MN,40.822924,-73.941723,"West 145th Street, Harlem, Manhattan, New York County, City of New York, New York, 10031, United States",Fine
8005,MN,40.809022,-73.948689,"200, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Not_Fine
8006,MN,40.805792,-73.954263,"2190, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Not_Fine
8007,MN,40.808733,-73.952093,"2288, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
8008,MN,40.811362,-73.95016,"2366, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
8009,MN,40.810989,-73.950711,"2353, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
8010,MN,40.807818,-73.94583,"100, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
8011,MN,40.808939,-73.948011,"2089, Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Not_Fine
8258,BX,40.81431,-73.930217,"261, Walton Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
8259,BX,40.813595,-73.9304,"261, Walton Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
8260,BX,40.812441,-73.92925,"200, East 138th Street, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10451, United States",Not_Fine
8261,BX,40.812253,-73.928665,"209, East 138th Street, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
8262,BX,40.808544,-73.929074,"143, Lincoln Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8263,MN,40.798786,-73.939765,"191, East 117th Street, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10035, United States",Fine
8264,MN,40.791898,-73.944596,"1928, 3rd Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Fine
8265,SI,40.571437,-74.108959,"2455, Hylan Boulevard, New Dorp, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8266,SI,40.571782,-74.108614,"2435, Hylan Boulevard, New Dorp, Staten Island, Richmond County, City of New York, New York, 10306, United States",Fine
8267,SI,40.57285,-74.107539,"2391, Hylan Boulevard, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8268,SI,40.573466,-74.106917,"2361, Hylan Boulevard, Staten Island, Richmond County, City of New York, New York, 10306, United States",Fine
8269,SI,40.575553,-74.104816,"2271, Hylan Boulevard, Grant City, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8270,SI,40.576811,-74.103565,"2205, Hylan Boulevard, Grant City, Staten Island, Richmond County, City of New York, New York, 10306, United States",Fine
8271,SI,40.579634,-74.100652,"2083, Hylan Boulevard, Grant City, Staten Island, Richmond County, City of New York, New York, 10306, United States",Fine
8272,SI,40.579839,-74.100012,"2066, Hylan Boulevard, Grant City, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8273,BX,40.843881,-73.91293,"1605, Walton Avenue, Tremont, Bronx County, The Bronx, City of New York, New York, 10452, United States",Fine
8274,BX,40.835133,-73.919797,"84, East 167th Street, High Bridge, Bronx County, The Bronx, City of New York, New York, 10452, United States",Fine
8275,BX,40.84833,-73.9099,"69, East 176th Street, Tremont, Bronx County, The Bronx, City of New York, New York, 10453, United States",Fine
8276,BX,40.86115,-73.8974,"East 188th Street, Fordham, Bronx County, The Bronx, City of New York, New York, 10458, United States",Fine
8277,BX,40.86487,-73.8928,"2625, Briggs Avenue, Bedford Park, Bronx County, The Bronx, City of New York, New York, 10458, United States",Fine
8278,BX,40.863665,-73.900512,"2493, Jerome Avenue, Fordham, Bronx County, The Bronx, City of New York, New York, 10468, United States",Fine
8279,BX,40.868698,-73.902101,"119, West Kingsbridge Road, Kingsbridge Heights, Bronx County, The Bronx, City of New York, New York, 10468, United States",Not_Fine
8280,BX,40.866765,-73.897803,"2616, Jerome Avenue, Fordham, Bronx County, The Bronx, City of New York, New York, 10468, United States",Not_Fine
8281,SI,40.597715,-74.083828,"Honda, 1232, Hylan Boulevard, Old Town Station, Staten Island, Richmond County, City of New York, New York, 10305, United States",Fine
8282,SI,40.598002,-74.08305,"Nissan, 1220, Hylan Boulevard, Old Town Station, Staten Island, Richmond County, City of New York, New York, 10305, United States",Fine
8283,SI,40.581304,-74.11201,"2107, Richmond Road, Grant City, Staten Island, Richmond County, City of New York, New York, 10304, United States",Not_Fine
8284,SI,40.581677,-74.11135,"2082, Richmond Road, Grant City, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8285,SI,40.587385,-74.103708,"1755, Richmond Road, Dongan Hills, Staten Island, Richmond County, City of New York, New York, 10304, United States",Not_Fine
8286,SI,40.589032,-74.101684,"Richmond Road, Dongan Hills, Staten Island, Richmond County, City of New York, New York, 10306, United States",Fine
8287,SI,40.589908,-74.100904,"1630, Richmond Road, Dongan Hills, Staten Island, Richmond County, City of New York, New York, 10304, United States",Not_Fine
8288,SI,40.591436,-74.100862,"1570, Richmond Road, Todt Hill, Staten Island, Richmond County, City of New York, New York, 10304, United States",Fine
8289,BK,40.679485,-73.949523,"525, Nostrand Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Fine
8290,BK,40.678818,-73.949579,"547, Nostrand Avenue, Brooklyn, Kings County, City of New York, New York, 11216, United States",Not_Fine
8291,BK,40.677504,-73.949697,"577, Nostrand Avenue, Brooklyn, Kings County, City of New York, New York, 11216, United States",Not_Fine
8292,BK,40.672114,-73.950214,"737, Nostrand Avenue, Crown Heights, Brooklyn, Kings County, City of New York, New York, 11216, United States",Fine
8293,BK,40.669167,-73.950502,"803, Nostrand Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11225, United States",Fine
8294,BK,40.662438,-73.950605,"317, Lefferts Avenue, Crown Heights, Brooklyn, Kings County, City of New York, New York, 11225, United States",Fine
8295,SI,40.564789,-74.115318,"2800, Hylan Boulevard, Oakwood, Staten Island, Richmond County, City of New York, New York, 10306, United States",Not_Fine
8296,BX,40.842203,-73.916032,"2, East 172nd Street, Bronx County, The Bronx, City of New York, New York, 10452, United States",Not_Fine
8297,BX,40.844258,-73.914961,"Mount Eden Avenue, Cross Bronx Expressway, Morris Heights, Bronx County, The Bronx, City of New York, New York, 10453, United States",Fine
8298,QU,40.720735,-73.845887,"Link NYC, 70th Road, Forest Hills, Queens County, City of New York, New York, 11375, United States",Fine
8299,QU,40.721177,-73.845607,"107-15, 70th Road, Forest Hills, Queens County, City of New York, New York, 11375, United States",Not_Fine
8300,QU,40.748104,-73.939952,"27-41, Jackson Avenue, Court Square, Queens County, City of New York, New York, 11101, United States",Not_Fine
8301,QU,40.751149,-73.934943,"29-37, 40th Road, Queensbridge, Queens County, City of New York, New York, 11101, United States",Not_Fine
8302,QU,40.751498,-73.934157,"30-30, Northern Boulevard, Queens County, City of New York, New York, 11101, United States",Not_Fine
8303,QU,40.75195,-73.93338,"Northern Boulevard & 31st Street, Northern Boulevard, Queens County, City of New York, New York, 11101, United States",Fine
8304,MN,40.819549,-73.944183,"274, West 140th Street, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
8305,QU,40.761089,-73.923341,"33-09, Broadway, Queens County, City of New York, New York, 11106, United States",Not_Fine
8306,QU,40.759723,-73.920763,"Broadway, Queens County, City of New York, New York, 11373, United States",Not_Fine
8307,QU,40.758221,-73.91723,"42-01, Broadway, Queens County, City of New York, New York, 11103, United States",Not_Fine
8308,QU,40.756724,-73.914383,"Broadway, Queens County, City of New York, New York, 11373, United States",Not_Fine
8309,QU,40.739332,-73.87813,"84-20, Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Fine
8310,QU,40.740737,-73.87936,"83-21, Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Fine
8311,QU,40.740937,-73.879925,"Link NYC, Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Not_Fine
8312,QU,40.743024,-73.882923,"Elmhurst Avenue (M,R), Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Fine
8313,QU,40.743563,-73.883789,"81-01, Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Not_Fine
8314,QU,40.745761,-73.889451,"Haewoondae, 75-32, Broadway, Queens County, City of New York, New York, 11373, United States",Fine
8315,QU,40.746046,-73.890121,"Link NYC, Broadway, Queens County, City of New York, New York, 11373, United States",Fine
8316,MN,40.756945,-73.971614,"Doubletree by Hilton Hotel Metropolitan, 569, Lexington Avenue, Turtle Bay, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
8317,MN,40.78535,-73.973137,"501, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Fine
8318,BX,40.809668,-73.922623,"245, Willis Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8319,BX,40.807756,-73.919006,"Juan Fresh Flowers, Brook Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8320,BX,40.806385,-73.916245,"597, East 138th Street, Port Morris, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8321,BX,40.814471,-73.912954,"Hostos-Lincoln Acedemy of Science, 600, Saint Ann's Avenue, Bronx County, The Bronx, City of New York, New York, 10455, United States",Fine
8322,BX,40.806287,-73.917955,"213, East 137th Street, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Fine
8323,BX,40.814394,-73.915181,"522, Brook Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10455, United States",Fine
8324,BX,40.812841,-73.916074,"468, Brook Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10455, United States",Fine
8325,BX,40.807108,-73.918343,"530, East 138th Street, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8326,BX,40.812127,-73.920552,"374, Willis Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
8327,BX,40.819394,-73.916163,"680, Melrose Avenue, Melrose, Bronx County, The Bronx, City of New York, New York, 10455, United States",Not_Fine
8328,BX,40.822112,-73.914849,"408, East 158th Street, Melrose, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
8329,BX,40.822022,-73.911953,"3103, 3rd Avenue, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
8012,MN,40.822215,-73.942235,"2712, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Not_Fine
8013,MN,40.820406,-73.940304,"200, West 143rd Street, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
8014,MN,40.79357,-73.943064,"1985, 3rd Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Fine
8015,MN,40.798488,-73.941542,"Sam’s Famous Pizza, 150, East 116th Street, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Not_Fine
8016,MN,40.798646,-73.941422,"East 116th Street & Lexington Avenue, East 116th Street, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Fine
8017,MN,40.811325,-73.952053,"125th Street, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Not_Fine
8018,MN,40.85162,-73.932187,"1495B, Saint Nicholas Avenue, Fort George, Manhattan, New York County, City of New York, New York, 10033, United States",Not_Fine
8019,BK,40.660732,-73.950727,"Maple Street, Crown Heights, Brooklyn, Kings County, City of New York, New York, 11203, United States",Not_Fine
8020,BK,40.65774,-73.950407,"1210, Nostrand Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11225, United States",Fine
8021,BK,40.68721,-73.981719,"320, Schermerhorn Street, Boerum Hill, Kings County, City of New York, New York, 11217, United States",Not_Fine
8022,BK,40.70878,-73.959183,"266, Broadway, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States",Fine
8023,BK,40.678268,-73.949798,"Atlantic Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Not_Fine
8024,BK,40.65532,-73.949966,"The Clark, 310, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Not_Fine
8025,QU,40.764273,-73.915958,"LinkNYC, 30th Avenue, Queens County, City of New York, New York, 11103, United States",Fine
8026,QU,40.749829,-73.884155,"Rite Aid, 82-01, 37th Avenue, Jackson Heights, Queens County, City of New York, New York, 11372, United States",Fine
8027,QU,40.720245,-73.844644,"Link NYC, 71st Avenue, Forest Hills, Queens County, City of New York, New York, 11375, United States",Not_Fine
8028,QU,40.720017,-73.844787,"Boston Market, 106-24, 71st Avenue, Forest Hills, Queens County, City of New York, New York, 11375, United States",Not_Fine
8029,QU,40.769707,-73.916673,"34th Street, Queens County, City of New York, New York, 11101, United States",Fine
8030,QU,40.76516,-73.931428,"Link NYC, Broadway, Ravenswood, Queens County, City of New York, New York, 11373, United States",Fine
8031,QU,40.692451,-73.860858,"86-33, Forest Parkway, Woodhaven, Queens County, City of New York, New York, 11421, United States",Fine
8032,QU,40.741991,-73.881065,"Elmhurst Avenue (M,R), Broadway, Elmhurst, Queens County, City of New York, New York, 11373, United States",Not_Fine
8033,QU,40.75949,-73.919926,"37-17, Broadway, Queens County, City of New York, New York, 11103, United States",Not_Fine
8034,QU,40.760713,-73.922879,"Link NYC, Broadway, Queens County, City of New York, New York, 11373, United States",Not_Fine
8035,QU,40.763686,-73.915051,"LinkNYC, Steinway Street, Steinway, Queens County, City of New York, New York, 11103, United States",Not_Fine
8036,QU,40.74835,-73.876523,"90th Street-Elmhurst Avenue, Roosevelt Avenue, Queens County, City of New York, New York, 11372, United States",Not_Fine
8037,QU,40.747729,-73.883665,"82nd Street-Jackson Heights, Roosevelt Avenue, Queens County, City of New York, New York, 11372, United States",Fine
8038,QU,40.722499,-73.850777,"Link NYC, Yellowstone Boulevard, Forest Hills, Queens County, City of New York, New York, 11375, United States",Not_Fine
8039,QU,40.695248,-73.84311,"102-61, Jamaica Avenue, Brooklyn Manor, Queens County, City of New York, New York, 11418, United States",Not_Fine
8040,QU,40.741846,-73.91969,"Cumbia & Sabor, 45-08, Greenpoint Avenue, Sunnyside Gardens, Queens County, City of New York, New York, 11104, United States",Fine
8041,QU,40.747981,-73.880027,"Roosevelt Avenue, Queens County, City of New York, New York, 11372, United States",Not_Fine
8042,QU,40.761897,-73.92505,"Link NYC, Broadway, Queens County, City of New York, New York, 11373, United States",Fine
8043,QU,40.759169,-73.91895,"LinkNYC, Steinway Street, Steinway, Queens County, City of New York, New York, 11103, United States",Not_Fine
8044,MN,40.775357,-73.980161,"Reiss, 199, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Not_Fine
8045,MN,40.763864,-73.958601,"400, East 66th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Fine
8046,MN,40.765995,-73.957578,"345, East 69th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",Fine
8047,MN,40.780716,-73.958721,"The Bellemont, 1165, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",Not_Fine
8048,MN,40.770459,-73.966224,"33, East 70th Street, Upper East Side, Manhattan, New York County, City of New York, New York, 10021, United States",Fine
8049,MN,40.780148,-73.976932,"Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Not_Fine
8050,MN,40.751182,-73.975188,"145, East 42nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10174, United States",Fine
8051,MN,40.747251,-73.974241,"Pet Central, 705, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
8052,MN,40.747966,-73.973405,"300, East 39th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
8053,MN,40.741593,-73.978363,"519, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
8054,MN,40.738052,-73.981055,"East 23rd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10010, United States",Not_Fine
8055,MN,40.732206,-73.984823,"300, East 14th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
8056,MN,40.749605,-73.975534,"141, East 40th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",Not_Fine
8057,MN,40.745142,-73.982506,"101, East 31st Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
8058,MN,40.743891,-73.98337,"101, East 29th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
8059,MN,40.74574,-73.981987,"One Park Avenue, 1, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
8060,MN,40.743962,-73.985428,"Kessler Wines & Spirits, 23, East 28th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
8061,MN,40.746511,-73.984099,"Link NYC, East 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
8062,MN,40.746465,-73.983714,"25, East 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
8063,MN,40.742573,-73.986648,"Madison Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10037, United States",Fine
8064,MN,40.753414,-73.966651,"883, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
8065,MN,40.761993,-73.959998,"Totoya, 1144, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Fine
8066,MN,40.758155,-73.962793,"bluemercury, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
8067,MN,40.76308,-73.962685,"250, East 63rd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Not_Fine
8068,MN,40.761748,-73.963311,"USPS, East 61st Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",Fine
8069,MN,40.759149,-73.965162,"300, East 57th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
8070,MN,40.754392,-73.969184,"Sterling Plaza POPS, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, United States",Not_Fine
8071,MN,40.762417,-73.963159,"1173, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Not_Fine
8072,MN,40.757734,-73.975434,"East 50th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",Not_Fine
8073,MN,40.754311,-73.98833,"540, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Not_Fine
8074,MN,40.753978,-73.988322,"1407 Broadway, 1407, Broadway, Garment District, Manhattan, New York County, City of New York, New York, 10018, United States",Fine
8075,MN,40.751274,-73.991069,"Nelson Tower, 450, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10123, United States",Not_Fine
8076,MN,40.730496,-73.980768,"1st Avenue, East 14th Street Service Road, Stuy Town, Manhattan, New York County, City of New York, New York, 10009, United States",Fine
8077,MN,40.754953,-73.980193,"530 5th Avenue, 530, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",Fine
8078,MN,40.746005,-73.99029,"59, West 28th Street, Flower District, NoMad, Manhattan, New York County, City of New York, New York, 10001, United States",Fine
8079,MN,40.738109,-73.996153,"6th Avenue / 14th Street, West 16th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10011, United States",Fine
8080,MN,40.746,-73.990694,"West 28th Street, Flower District, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",Fine
8081,MN,40.73864,-73.996057,"6th Avenue / 14th Street, 14th Street (PATH) underground passage, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",Fine
8082,MN,40.742723,-73.9928,"6th Avenue / 23rd Street, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",Not_Fine
8083,MN,40.717095,-73.990581,"325, Grand Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Not_Fine
7589,QU,40.760095,-73.921216,"Broadway, Queens County, City of New York, New York, 11373, United States",Not_Fine
7590,QU,40.758591,-73.918016,"Círculo Español, 41-01, Broadway, Queens County, City of New York, New York, 11103, United States",Not_Fine
7591,QU,40.749606,-73.885072,"81-02, 37th Avenue, Jackson Heights, Queens County, City of New York, New York, 11372, United States",Fine
7592,QU,40.764902,-73.917303,"Link NYC, 30th Avenue, Queens County, City of New York, New York, 11103, United States",Not_Fine
7593,MN,40.809437,-73.95184,"Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10039, United States",Fine
7594,MN,40.805827,-73.950407,"2001, Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Not_Fine
7595,MN,40.809268,-73.951708,"Aloft Hotel, 2296, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10039, United States",Not_Fine
7596,MN,40.811973,-73.945917,"2195, West 130th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
7597,MN,40.801938,-73.957067,"Link NYC, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10039, United States",Fine
7598,MN,40.814863,-73.947877,"2471, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
7599,MN,40.808996,-73.952149,"Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10039, United States",Fine
7600,BK,40.725456,-73.951496,"Norman Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",Not_Fine
7601,MN,40.778233,-73.952821,"228, East 86th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",Fine
7602,BX,40.818769,-73.91645,"646, Melrose Avenue, Melrose, Bronx County, The Bronx, City of New York, New York, 10455, United States",Not_Fine
7603,MN,40.76191,-73.960153,"1142, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Not_Fine
7604,MN,40.824081,-73.937508,"2572, Adam Clayton Powell Jr. Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10039, United States",Not_Fine
7605,MN,40.810023,-73.951413,"2321, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Not_Fine
7606,QU,40.747539,-73.885498,"80-05, Roosevelt Avenue, Queens County, City of New York, New York, 11372, United States",Fine
7607,BK,40.706822,-73.950529,"Broadway (G), Union Avenue, Brooklyn, Kings County, City of New York, New York, 11211, United States",Not_Fine
7608,QU,40.695225,-73.845226,"102-03, Jamaica Avenue, Brooklyn Manor, Queens County, City of New York, New York, 11418, United States",Fine
7609,BK,40.701419,-73.942908,"715, Broadway, Brooklyn, Kings County, City of New York, New York, 11206, United States",Fine
7610,BK,40.705371,-73.949963,"Broadway, Brooklyn, Kings County, City of New York, New York, 11207, United States",Fine
7611,BK,40.707208,-73.954195,"United States Postal Service, Broadway, Brooklyn, Kings County, City of New York, New York, 11207, United States",Not_Fine
7612,BX,40.817926,-73.915262,"2939, 3rd Avenue, Bronx County, The Bronx, City of New York, New York, 10455, United States",Fine
7613,QU,40.764538,-73.930599,"21-34, Broadway, Ravenswood, Queens County, City of New York, New York, 11106, United States",Not_Fine
7614,QU,40.761646,-73.924856,"31-16, Broadway, Queens County, City of New York, New York, 11106, United States",Fine
