OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
7707,MN,Free,LinkNYC - Citybridge,mn-07-134708,730 COLUMBUS AVE,40.792379,-73.96801,993108.0525,227963.4526,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011048,9999-09-09T00:00:00,1,Manhattan,MN12,Upper West Side,6,10025,107,181,1018100,1082743,1012260030,3985,"{'latitude': '40.792379', 'needs_recoding': False, 'longitude': '-73.96801', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7708,QU,Free,LinkNYC - Citybridge,qu-02-139595,27-20 43 AVENUE,40.747667,-73.94142,1000481.571,211677.3235,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011073,2017-10-18T00:00:00,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,19,4001900,4005138,4004330000,3986,"{'latitude': '40.747667', 'needs_recoding': False, 'longitude': '-73.94142', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7709,MN,Free,LinkNYC - Citybridge,mn-03-139034,220 1 AVENUE,40.730767,-73.982847,989003.9781,205515.2403,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011068,9999-09-09T00:00:00,1,Manhattan,MN22,East Village,2,10009,103,34,1003400,1006010,1004410000,3987,"{'latitude': '40.730767', 'needs_recoding': False, 'longitude': '-73.982847', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7710,MN,Free,LinkNYC - Citybridge,mn-04-134100,711 6 AVENUE,40.742828,-73.993003,986188.7546,209908.9456,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011071,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,1009100,1014803,1007980050,3988,"{'latitude': '40.742828', 'needs_recoding': False, 'longitude': '-73.993003', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7711,MN,Free,LinkNYC - Citybridge,mn-03-138878,80 1 AVENUE,40.725291,-73.986842,987896.9745,203519.8879,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011080,2017-10-25T00:00:00,1,Manhattan,MN22,East Village,2,10009,103,32,1003200,1077561,1004320000,3989,"{'latitude': '40.725291', 'needs_recoding': False, 'longitude': '-73.986842', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7712,QU,Free,LinkNYC - Citybridge,qu-04-137796,76-22 ROOSEVELT AVENUE,40.747059,-73.88882,1015056.341,211469.9759,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011086,2017-08-30T00:00:00,4,Queens,QN29,Elmhurst,25,11373,404,267,4026700,4036751,4014870010,3990,"{'latitude': '40.747059', 'needs_recoding': False, 'longitude': '-73.88882', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7713,MN,Free,LinkNYC - Citybridge,mn-09-134415,2848 BROADWAY,40.804399,-73.966328,993571.9319,232342.9757,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011088,2018-01-12T00:00:00,1,Manhattan,MN09,Morningside Heights,7,10025,109,199,1019900,1056917,1018820060,3991,"{'latitude': '40.804399', 'needs_recoding': False, 'longitude': '-73.966328', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7714,QU,Free,LinkNYC - Citybridge,qu-04-134075,73-02 ROOSEVELT AVENUE,40.746711,-73.892145,1014135.226,211342.0403,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011092,2017-08-24T00:00:00,4,Queens,QN50,Elmhurst-Maspeth,25,11377,404,265,4026500,4030453,4013057500,3992,"{'latitude': '40.746711', 'needs_recoding': False, 'longitude': '-73.892145', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7715,MN,Free,LinkNYC - Citybridge,mn-06-138188,801 2 AVENUE,40.750458,-73.971893,992037.5393,212689.8399,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011214,2018-02-16T00:00:00,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,88,1008800,1037553,1013160030,3993,"{'latitude': '40.750458', 'needs_recoding': False, 'longitude': '-73.971893', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7716,MN,Free,LinkNYC - Citybridge,mn-08-135082,1320 1 AVENUE,40.766952,-73.956465,996309.4027,218700.9523,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011094,2018-03-06T00:00:00,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10021,108,124,1012400,1045808,1014650000,3994,"{'latitude': '40.766952', 'needs_recoding': False, 'longitude': '-73.956465', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7717,MN,Free,LinkNYC - Citybridge,mn-04-134599,717 6 AVENUE,40.743097,-73.992812,986241.917,210007.0936,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011095,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,1009100,1014954,1007990040,3995,"{'latitude': '40.743097', 'needs_recoding': False, 'longitude': '-73.992812', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7718,MN,Free,LinkNYC - Citybridge,mn-10-134578,2380 ADAM CLAYTON POWELL JR BOULEVARD,40.818029,-73.941924,1000324.812,237312.5238,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011098,2017-09-15T00:00:00,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10030,110,230,1023000,1060371,1020250030,3996,"{'latitude': '40.818029', 'needs_recoding': False, 'longitude': '-73.941924', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7719,MN,Free,LinkNYC - Citybridge,mn-12-134849,1339 ST NICHOLAS AVENUE,40.846623,-73.935833,1002003.055,247731.6413,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011100,2018-02-07T00:00:00,1,Manhattan,MN36,Washington Heights South,10,10033,112,263,1026300,1063552,1021440050,3997,"{'latitude': '40.846623', 'needs_recoding': False, 'longitude': '-73.935833', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7720,QU,Free,LinkNYC - Citybridge,qu-03-133667,81-03 ROOSEVELT AVENUE,40.747627,-73.884644,1016213.28,211678.3252,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011103,2018-02-28T00:00:00,4,Queens,QN28,Jackson Heights,21,11372,403,283,4028300,4030026,4012920050,3998,"{'latitude': '40.747627', 'needs_recoding': False, 'longitude': '-73.884644', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7721,MN,Free,LinkNYC - Citybridge,mn-05-134626,636 6 AVENUE,40.740513,-73.994393,985803.73,209065.5117,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011104,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,105,54,1005400,1015460,1008217510,3999,"{'latitude': '40.740513', 'needs_recoding': False, 'longitude': '-73.994393', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7722,MN,Free,LinkNYC - Citybridge,mn-04-135464,655 6 AVENUE,40.741515,-73.993963,985922.8743,209430.5618,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011105,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,87,1008700,1087522,1007967500,4000,"{'latitude': '40.741515', 'needs_recoding': False, 'longitude': '-73.993963', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7723,MN,Free,LinkNYC - Citybridge,mn-04-134489,699 6 AVENUE,40.742548,-73.993209,986131.768,209807.1104,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011106,2018-03-06T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,1009100,1014802,1007980040,4001,"{'latitude': '40.742548', 'needs_recoding': False, 'longitude': '-73.993209', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7724,MN,Free,LinkNYC - Citybridge,mn-03-138884,180 1 AVENUE,40.72922,-73.983979,988690.2444,204951.433,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011109,2017-10-06T00:00:00,1,Manhattan,MN22,East Village,2,10009,103,34,1003400,1077666,1004380010,4002,"{'latitude': '40.72922', 'needs_recoding': False, 'longitude': '-73.983979', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7725,MN,Free,LinkNYC - Citybridge,mn-03-139058,29 1 AVENUE,40.723807,-73.988224,987514.0431,202979.1881,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011110,2018-02-09T00:00:00,1,Manhattan,MN22,East Village,2,10003,103,36,1003602,1006092,1004430030,4003,"{'latitude': '40.723807', 'needs_recoding': False, 'longitude': '-73.988224', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7726,MN,Free,LinkNYC - Citybridge,mn-07-134640,574 COLUMBUS AVE,40.787698,-73.971413,992166.1693,226257.7504,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011111,9999-09-09T00:00:00,1,Manhattan,MN12,Upper West Side,6,10024,107,173,1017300,1032247,1012180040,4004,"{'latitude': '40.787698', 'needs_recoding': False, 'longitude': '-73.971413', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
7727,QU,Free,LinkNYC - Citybridge,qu-03-136366,95-31 ROOSEVELT AVENUE,40.749112,-73.870624,1020097,212224.7223,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011115,2017-09-08T00:00:00,4,Queens,QN28,Jackson Heights,21,11372,403,273,4027300,4036618,4014830040,4005,"{'latitude': '40.749112', 'needs_recoding': False, 'longitude': '-73.870624', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
7728,QU,Free,LinkNYC - Citybridge,qu-04-136657,94-26 ROOSEVELT AVENUE,40.748878,-73.871463,1019864.597,212139.3486,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011116,2017-09-08T00:00:00,4,Queens,QN29,Elmhurst,21,11373,404,465,4046500,4311592,4015890100,4006,"{'latitude': '40.748878', 'needs_recoding': False, 'longitude': '-73.871463', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8113,MN,Free,LinkNYC - Citybridge,mn-06-136356,1001 1 AVENUE,40.756944,-73.96407,994204.085,215053.8486,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014096,2018-03-08T00:00:00,1,Manhattan,MN19,Turtle Bay-East Midtown,5,10022,106,108,1010800,1039951,1013470030,4391,"{'latitude': '40.756944', 'needs_recoding': False, 'longitude': '-73.96407', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8114,QU,Free,LinkNYC - Citybridge,qu-01-140339,47-16 BROADWAY,40.756073,-73.912975,1008360.159,214746.3406,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014133,2017-05-23T00:00:00,4,Queens,QN70,Astoria,26,11103,401,161,4016100,4013130,4007230040,4392,"{'latitude': '40.756073', 'needs_recoding': False, 'longitude': '-73.912975', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8115,QU,Free,LinkNYC - Citybridge,qu-03-143034,72-01 ROOSEVELT AVENUE,40.746707,-73.893448,1013774.004,211339.9842,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014139,2017-08-24T00:00:00,4,Queens,QN50,Elmhurst-Maspeth,25,11372,403,265,4026500,4029787,4012830070,4393,"{'latitude': '40.746707', 'needs_recoding': False, 'longitude': '-73.893448', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8116,MN,Free,LinkNYC - Citybridge,mn-07-107744,105 WEST 106 STREET,40.799472,-73.963183,994443.3605,230548.5059,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014173,9999-09-09T00:00:00,1,Manhattan,MN09,Morningside Heights,7,10025,107,193,1019300,1055966,1018610030,4394,"{'latitude': '40.799472', 'needs_recoding': False, 'longitude': '-73.963183', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8117,MN,Free,LinkNYC - Citybridge,mn-05-107796,6 WEST 32 STREET,40.747391,-73.986183,988078.487,211571.6928,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014179,2018-02-16T00:00:00,1,Manhattan,MN17,Midtown-Midtown South,4,10001,105,76,1007600,1015824,1008330050,4395,"{'latitude': '40.747391', 'needs_recoding': False, 'longitude': '-73.986183', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8118,MN,Free,LinkNYC - Citybridge,mn-07-107815,590 AMSTERDAM AVENUE,40.789445,-73.973867,991486.5133,226893.9646,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014181,2017-05-24T00:00:00,1,Manhattan,MN12,Upper West Side,6,10024,107,175,1017500,1033297,1012360030,4396,"{'latitude': '40.789445', 'needs_recoding': False, 'longitude': '-73.973867', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8119,MN,Free,LinkNYC - Citybridge,mn-07-107832,462 COLUMBUS AVENUE,40.784096,-73.974049,991436.5159,224945.4065,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014184,9999-09-09T00:00:00,1,Manhattan,MN12,Upper West Side,6,10024,107,169,1016900,1032070,1012130030,4397,"{'latitude': '40.784096', 'needs_recoding': False, 'longitude': '-73.974049', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8120,MN,Free,LinkNYC - Citybridge,mn-07-107864,70 WEST 71 STREET,40.776573,-73.979051,990052.1728,222204.1558,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014189,9999-09-09T00:00:00,1,Manhattan,MN14,Lincoln Square,6,10023,107,157,1015700,1028585,1011230060,4398,"{'latitude': '40.776573', 'needs_recoding': False, 'longitude': '-73.979051', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8121,MN,Free,LinkNYC - Citybridge,mn-03-107871,18 DELANCEY STREET,40.720188,-73.993068,986171.609,201660.6373,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014190,2016-10-28T00:00:00,1,Manhattan,MN27,Chinatown,1,10002,103,18,1001800,1005696,1004250040,4399,"{'latitude': '40.720188', 'needs_recoding': False, 'longitude': '-73.993068', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8122,MN,Free,LinkNYC - Citybridge,mn-08-107873,1220 1 AVENUE,40.763845,-73.958734,995681.3012,217568.8512,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014191,2018-03-06T00:00:00,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,116,1011600,1089354,1014600050,4400,"{'latitude': '40.763845', 'needs_recoding': False, 'longitude': '-73.958734', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8123,MN,Free,LinkNYC - Citybridge,mn-04-107976,184 11 AVENUE,40.748842,-74.006704,982392.3881,212100.0611,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014206,9999-09-09T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,99,1009900,1012341,1006950000,4401,"{'latitude': '40.748842', 'needs_recoding': False, 'longitude': '-74.006704', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8124,MN,Free,LinkNYC - Citybridge,mn-07-107980,975 Columbus Avenue,40.800405,-73.961891,994800.9055,230888.2515,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014207,9999-09-09T00:00:00,1,Manhattan,MN09,Morningside Heights,7,10025,107,193,1019300,1055704,1018430060,4402,"{'latitude': '40.800405', 'needs_recoding': False, 'longitude': '-73.961891', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8125,MN,Free,LinkNYC - Citybridge,mn-04-108085,100 WEST 26 STREET,40.744847,-73.991677,986556.242,210644.6076,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014220,2017-11-02T00:00:00,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10001,104,91,1009100,1085978,1008010030,4403,"{'latitude': '40.744847', 'needs_recoding': False, 'longitude': '-73.991677', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8126,MN,Free,LinkNYC - Citybridge,mn-03-108162,210 CANAL STREET,40.717168,-73.999079,984505.1962,200560.2367,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014226,2016-12-15T00:00:00,1,Manhattan,MN27,Chinatown,1,10013,103,29,1002900,1085449,1001997500,4404,"{'latitude': '40.717168', 'needs_recoding': False, 'longitude': '-73.999079', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8127,MN,Free,LinkNYC - Citybridge,mn-11-108257,95 EAST 116 STREET,40.799528,-73.943527,999885.5019,230571.6389,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014236,2017-06-21T00:00:00,1,Manhattan,MN34,East Harlem North,8,10035,111,184,1018400,1051672,1016220030,4405,"{'latitude': '40.799528', 'needs_recoding': False, 'longitude': '-73.943527', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8128,MN,Free,LinkNYC - Citybridge,mn-08-108268,1187 1 AVENUE,40.762921,-73.959715,995409.7069,217231.95,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014238,9999-09-09T00:00:00,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,118,1011800,1044695,1014390020,4406,"{'latitude': '40.762921', 'needs_recoding': False, 'longitude': '-73.959715', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8129,BK,Free,LinkNYC - Citybridge,bk-06-108348,311 SMITH STREET,40.681346,-73.994047,985901.1313,187509.0649,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-014247,2018-02-12T00:00:00,3,Brooklyn,BK33,Carroll Gardens-Columbia Street-Red Hook,39,11231,306,75,3007500,3007265,3004360010,4407,"{'latitude': '40.681346', 'needs_recoding': False, 'longitude': '-73.994047', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
8130,QU,Free,LinkNYC - Citybridge,qu-01-108362,29-24 30 AVENUE,40.767433,-73.922687,1005665.594,218882.5965,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014248,2017-10-09T00:00:00,4,Queens,QN71,Old Astoria,22,11102,401,73,4007300,4007621,4005920030,4408,"{'latitude': '40.767433', 'needs_recoding': False, 'longitude': '-73.922687', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8131,QU,Free,LinkNYC - Citybridge,qu-01-108373,29-01 BROADWAY,40.76272,-73.926808,1004525.643,217164.6673,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014249,2017-05-23T00:00:00,4,Queens,QN70,Astoria,22,11106,401,75,4007500,4007473,4005880010,4409,"{'latitude': '40.76272', 'needs_recoding': False, 'longitude': '-73.926808', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8132,MN,Free,LinkNYC - Citybridge,mn-02-108535,628 HUDSON STREET,40.738351,-74.005466,982735.3685,208277.8497,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014256,9999-09-09T00:00:00,1,Manhattan,MN23,West Village,3,10014,102,77,1007700,1011647,1006260020,4410,"{'latitude': '40.738351', 'needs_recoding': False, 'longitude': '-74.005466', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8133,MN,Free,LinkNYC - Citybridge,mn-03-108607,45 ORCHARD STREET,40.716355,-73.991198,986690.0271,200264.0807,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014263,2017-01-09T00:00:00,1,Manhattan,MN27,Chinatown,1,10002,103,16,1001600,1003993,1003080030,4411,"{'latitude': '40.716355', 'needs_recoding': False, 'longitude': '-73.991198', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8134,MN,Free,LinkNYC - Citybridge,mn-12-113582,1614 ST. NICHOLAS AVE,40.856421,-73.928415,1004052.577,251302.8373,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014272,2018-02-20T00:00:00,1,Manhattan,MN35,Washington Heights North,10,10040,112,277,1027700,1063868,1021610020,4412,"{'latitude': '40.856421', 'needs_recoding': False, 'longitude': '-73.928415', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8135,QU,Free,LinkNYC - Citybridge,qu-09-114647,78-14 JAMAICA AVENUE,40.691902,-73.863262,1022169.541,191384.6999,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014273,2017-08-09T00:00:00,4,Queens,QN53,Woodhaven,30,11421,409,4,4000400,4183391,4089140010,4413,"{'latitude': '40.691902', 'needs_recoding': False, 'longitude': '-73.863262', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8136,QU,Free,LinkNYC - Citybridge,qu-09-133287,86-15 JAMAICA AVENUE,40.692672,-73.857547,1023753.81,191667.653,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014303,2018-01-16T00:00:00,4,Queens,QN53,Woodhaven,32,11421,409,12,4001200,4181747,4088610080,4414,"{'latitude': '40.692672', 'needs_recoding': False, 'longitude': '-73.857547', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8137,MN,Free,LinkNYC - Citybridge,mn-02-133831,62 EAST 13 STREET,40.734036,-73.991208,986686.6084,206705.816,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014316,2016-11-10T00:00:00,1,Manhattan,MN23,West Village,2,10003,102,61,1006100,1080130,1005647500,4415,"{'latitude': '40.734036', 'needs_recoding': False, 'longitude': '-73.991208', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8138,MN,Free,LinkNYC - Citybridge,mn-12-131063,590 W 187 ST,40.852917,-73.930827,1003386.242,250025.8125,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014321,2018-03-01T00:00:00,1,Manhattan,MN35,Washington Heights North,10,10033,112,269,1026900,1063791,1021570080,4416,"{'latitude': '40.852917', 'needs_recoding': False, 'longitude': '-73.930827', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
8139,QU,Free,LinkNYC - Citybridge,qu-09-126735,74-39 JAMAICA AVENUE,40.69145,-73.866734,1021206.832,191218.4335,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014333,2017-07-21T00:00:00,4,Queens,QN53,Woodhaven,30,11421,409,2,4000200,4180778,4088350000,4417,"{'latitude': '40.69145', 'needs_recoding': False, 'longitude': '-73.866734', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
8140,BX,Free,LinkNYC - Citybridge,bx-06-118932,1848 WEBSTER AVENUE,40.846646,-73.901392,1011532.059,247748.9041,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014335,2017-08-01T00:00:00,2,Bronx,BX41,Mount Hope,15,10457,206,231,2023100,2009444,2029000020,4418,"{'latitude': '40.846646', 'needs_recoding': False, 'longitude': '-73.901392', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}'}"
